id,num_words,score
20210601,4236,0.4214827158140099
20210602,3149,0.4832268960644369
20210603,2479,0.1010150304728228
20210604,2643,0.32395517912895777
20210607,4060,0.43815903326091554
20210608,4406,0.3053943307632985
20210609,3956,0.2773543233003305
20210610,3181,0.6363560683312622
20210611,1975,0.13462986505873825
20210614,4152,0.18690018718009407
20210615,5104,0.3699983907199424
20210616,4383,0.19996002550682293
20210617,3875,0.3478836322802564
20210618,2647,0.17107958697430464
20210621,4219,0.6088241021399912
20210622,5042,0.16094557474812735
20210623,3912,0.4669860215873821
20210624,4265,0.21242063416087106
20210625,1833,0.1537924540820329
20210629,4388,0.3804310486303723
20210630,3609,0.1839624082037936
20210702,1997,0.647974263559217
20210705,4200,0.48563007019136256
20210706,5879,0.5706711101143256
20210707,4570,0.2012710533355889
20210708,4296,0.5603054118026857
20210709,2213,0.23146774724449798
20210712,4247,0.5612694538157919
20210713,4331,0.17076496496472668
20210714,4447,0.2104693639051655
20210715,3841,0.47510114317354946
20210716,3401,0.48245019408671747
20210720,5463,0.17182079742784084
20210721,5844,0.5370076417145521
20210722,4375,0.438893444965715
20210723,3452,0.27553540104109303
20210726,5151,0.5351646668625913
20210727,4442,0.15302026012993375
20210728,4388,0.32813507334693615
20210729,3834,0.14466819554243396
20210730,4340,0.20910186094110425
20210802,5195,0.48237882925116493
20210803,4735,0.2134003881850968
20210804,3704,0.2767928318225819
20210805,2991,0.18567133170107133
20210806,5302,0.4555764583724996
20210809,4997,0.5133945154107135
20210811,4313,0.20769791198489457
20210812,5919,0.09398010230906631
20210813,2887,0.25769627729835715
20210816,4485,0.3001911294136358
20210817,5359,0.2266384183388689
20210818,3784,0.17602373103408708
20210819,5875,0.5300527713868929
20210820,4699,0.5318716642778852
20210823,3928,0.2304601374398107
20210824,4036,0.1206791850697735
20210825,3738,0.49292713931073306
20210826,4757,0.44839856559167734
20210827,427,0.135297111587032
20210830,5677,0.4842687639270139
20210831,4463,0.3961756585020086
20210902,3680,0.26009851164144016
20210903,2966,0.10325641493758428
20210906,4045,0.25417628754740174
20210907,4651,0.26701402852068773
20210908,5190,0.12240724932078433
20210909,5687,0.2757838857627433
20210910,5829,0.20533855527963324
20210913,3659,0.2758214477482049
20210914,5827,0.18207635013629558
20210917,1984,0.17361196669547452
20210920,5103,0.5809354292439377
20210921,4300,0.32888695915756017
20210923,4022,0.12331777504928733
20210924,3813,0.4625201981352723
20210927,700,0.18151438876662562
20210929,4508,0.39829372570566507
20210930,2485,0.09779649841558673
20211001,4007,0.332442337643841
20211005,4185,0.5045959653932115
20211006,3960,0.1860686106364364
20211007,3789,0.40165800502118854
20211008,1465,0.21559394646274005
20211012,5544,0.6470630256507707
20211013,4306,0.5643054842560187
20211014,3833,0.26660595675525456
20211015,1685,0.08218193847524083
20211018,3486,0.28611108230507887
20211019,4942,0.1543815957625275
20211020,6343,0.7881667532350706
20211021,3018,0.17362477125033088
20211022,3191,0.18465939008023427
20211025,3790,0.18347700984905593
20211026,5135,0.16995325603886788
20211027,4718,0.17661287271458168
20211028,4381,0.4682409266997938
20211029,6537,0.2778888547290926
20211103,4504,0.46230959844977954
20211104,4843,0.27561804328275763
20211105,2524,0.25201393303015956
20211108,5746,0.1599329429735308
20211110,3199,0.39630758065892296
20211111,3959,0.5727357564801755
20211112,4920,0.6412074674730714
20211115,3677,0.11094943407922982
20211116,3128,0.2506393816872783
20211117,5052,0.5374437601540399
20211122,5510,0.5138350390869638
20211123,4342,0.2608868728124577
20211125,5398,0.4837319711433804
20211126,4445,0.17475857640414133
20211129,5374,0.5498513738098352
20211130,4589,0.3642066497388093
20211202,2105,0.5779958441205646
20211203,4893,0.47721175084295475
20211204,3698,0.39937127598601835
20211206,4509,0.4156821937275969
20211207,3882,0.567738044741361
20211208,4259,0.48761386577849797
20211209,3794,0.20262945214367428
20211210,5509,0.33038893931585805
20211211,3353,0.4973540498381075
20211213,4427,0.5523551341761713
20211214,5658,0.5870272255850875
20211216,5162,0.47901155437464293
20211217,4666,0.5320306639567665
20211220,3568,0.31376407503433845
20211221,5312,0.600939080754052
20211227,3787,0.24294711877794367
20211228,6205,0.5771422267089719
20211229,3643,0.4194008890247863
20211230,2962,0.14496929347515106
20220103,5246,0.4177599970672441
20220104,4322,0.23403344523971492
20220105,4269,0.2141270466731942
20220106,4211,0.484974159805671
20220107,4582,0.6296269810718038
20220110,3819,0.2689562386727851
20220117,4852,0.24812692832039748
20220118,4908,0.2778888547290926
20220119,4278,0.3631599361157935
20220120,5103,0.4589350108802318
20220121,3585,0.5944533975098444
20220124,5700,0.2915016236901283
20220125,7258,0.6498447858250659
20220126,6068,0.4999293512494667
20220127,6084,0.3771477081982985
20220128,6516,0.2198825766081395
20220131,5635,0.20940102056964582
20220201,5445,0.24515653590793193
20220203,5494,0.5133008307088975
20220204,5432,0.18969340096997175
20220207,3966,0.3709891578360744
20220208,4395,0.22484501708460888
20220209,6114,0.16194642985644547
20220210,4396,0.359947490627351
20220214,4485,0.23045382326711777
20220215,4747,0.4149027898713298
20220216,3441,0.22226815915626025
20220217,4136,0.5659523967038029
20220218,5814,0.1755661590915659
20220221,6563,0.3753605330119962
20220222,4636,0.2800870972418267
20220223,3266,0.36412400749714474
20220224,2061,0.26842969540668565
20220225,5947,0.0988078159612158
20220228,5672,0.2809642386177311
20220301,4324,0.29002542885101357
20220302,3872,0.17962900616876454
20220303,3076,0.5528650256473084
20220304,2646,0.3451645439409691
20220307,5131,0.3168147602288619
20220308,4775,0.34401374925737793
20220309,4839,0.3934660267376381
20220310,5061,0.6392658740541208
20220311,4548,0.3317793495110843
20220315,4055,0.10588773627643999
20220316,4073,0.17000188985272593
20220317,7483,0.4780193188462568
20220318,4298,0.3002491316976754
20220321,5533,0.24334218041080494
20220322,5735,0.59063957846683
20220323,4702,0.3499921548042608
20220324,5672,0.7106681834873945
20220325,4908,0.7286103016656377
20220328,4706,0.3631599361157935
20220329,4260,0.5138280494446339
20220330,4529,0.39561184693289836
20220331,5794,0.5517503245369247
20220401,3685,0.1929529824917731
20220404,4654,0.10967023408607295
20220405,4509,0.2080941923999268
20220406,4323,0.29026574920053066
20220407,6103,0.4652364083865414
20220408,2251,0.38338402567350344
20220411,5272,0.27877134112560226
20220418,3950,0.16496936205936513
20220419,4773,0.24399386176920454
20220420,1927,0.44439320685422934
20220421,4019,0.10175625561048154
20220422,5757,0.6066181357788002
20220425,4969,0.24825406345336332
20220426,5263,0.32634311113668524
20220427,3982,0.15769428975556207
20220428,5775,0.4812161110600699
20220429,6203,0.5531321592045866
20220502,5024,0.6276334058590557
20220503,5710,0.3974307691921358
20220504,4447,0.30115520079498703
20220505,3649,0.6341868710129157
20220509,5094,0.3001911294136358
20220510,4241,0.32697464587895764
20220511,3912,0.1590556253881558
20220512,3790,0.3224166355055311
20220513,6125,0.4143393013529155
20220516,4830,0.32613218840049657
20220517,4657,0.15981971370461193
20220518,3970,0.11804585934819085
20220519,4058,0.6348703875489856
20220520,6055,0.59063957846683
20220523,4992,0.5817980920750161
20220524,3044,0.2732099940271481
20220525,4638,0.3414614138136739
20220526,5114,0.4780193188462568
20220527,5611,0.4830035799288231
20220530,3594,0.5522841217595598
20220531,6613,0.42059705764703126
20220601,4351,0.2767444035864394
20220602,6064,0.6083655463612597
20220606,4861,0.2741973544268504
20220607,6398,0.1726283801152654
20220608,4511,0.22881130137197347
20220609,5668,0.6084551782452541
20220610,5476,0.5475273471034091
20220613,5007,0.26212750495775883
20220614,5437,0.39611692201184184
20220615,4655,0.5556561836600303
20220616,5451,0.5314394224467485
20220617,2257,0.32743546301256055
20220620,4955,0.6944854581356048
20220621,5408,0.3966664312455965
20220622,4237,0.43345720659131587
20220623,3445,0.5369221213848694
20220624,3667,0.5837290541892466
20220627,3495,0.3054469880267329
20220628,5382,0.23943583671165547
20220629,5020,0.17602373103408708
20220630,5401,0.6865964426683342
20220704,5375,0.5837097886204718
20220705,5721,0.1774929068626269
20220706,3673,0.30772522963907406
20220707,5140,0.19888812861364819
20220708,4017,0.28464466709157693
20220711,3755,0.2759326359240905
20220714,5561,0.5381816079435141
20220715,2127,0.1595842391155336
20220718,5145,0.3627913940082425
20220719,4524,0.14681778955718744
20220720,6857,0.7150632001006084
20220721,7385,0.3946477755515471
20220722,4858,0.6916331554366194
20220725,6030,0.5546805118218712
20220726,6030,0.6169601632849029
20220727,4827,0.25894369350827257
20220728,5253,0.4727277778153834
20220729,1616,0.20826717136346773
20220801,4684,0.3340032305017761
20220802,5183,0.2645593131236408
20220803,4324,0.3872944368745969
20220804,5660,0.15870953530397103
20220805,4813,0.31062252448952715
20220808,5927,0.24728999207201208
20220809,7691,0.30928350872319677
20220810,4593,0.17660125757365122
20220811,5699,0.6035377592884975
20220812,3674,0.37009656876325603
20220815,4935,0.6370023459325665
20220816,6263,0.3652684586397979
20220817,5712,0.5508154158229412
20220818,6059,0.3018372489188028
20220819,6718,0.5159099056021026
20220822,5139,0.5057111951320067
20220823,4863,0.29439938843250274
20220824,4206,0.4903408248074676
20220825,5323,0.4727277778153834
20220826,5206,0.13843528478365877
20220829,3951,0.10801445977033479
20220830,4871,0.29563355956388554
20220831,3735,0.5035603235985922
20220902,7300,0.6713342943269273
20220905,4605,0.18596006560260833
20220906,6945,0.29846486396763633
20220907,3303,0.16984541584292182
20220908,5435,0.6082945339446482
20220909,4468,0.1628619555286739
20220912,4777,0.5842149224359056
20220913,5115,0.6392940088329108
20220914,4014,0.651884527919085
20220915,5349,0.6534744659714076
20220919,5439,0.4004183420279751
20220920,6631,0.6615402782740799
20220921,4705,0.1726283801152654
20220922,5167,0.44205238151161563
20220923,4862,0.11316809486435805
20220926,4399,0.17655835056758443
20220927,5349,0.5499000076236932
20220928,5048,0.4814195742620074
20220929,5624,0.4654703558268754
20220930,2957,0.262291409133569
20221003,4618,0.5078074417295663
20221004,5699,0.19067355146550613
20221005,4696,0.3652684586397979
20221006,6432,0.5616935312747955
20221007,1629,0.2269904408085605
20221010,4009,0.579297151060208
20221011,5550,0.10947931112478608
20221012,4792,0.6035377592884975
20221013,5524,0.3783534215001956
20221014,4735,0.6932760150665821
20221017,6565,0.5885080312386802
20221018,4758,0.42059174199467114
20221019,4934,0.17664852576411286
20221020,5932,0.7927234714057134
20221021,3598,0.29040709856411684
20221024,5591,0.2402080306637546
20221025,6325,0.36412400749714474
20221026,5018,0.17177216361398281
20221027,7396,0.753402563009573
20221028,5973,0.6724787161013354
20221031,4963,0.6273969327496445
20221101,4853,0.21637848976189672
20221103,6209,0.2402080306637546
20221104,4921,0.3652684586397979
20221107,5656,0.5821526842661525
20221108,7460,0.6857283760801605
20221109,4134,0.2563411089972309
20221110,6643,0.6713342943269273
20221111,6764,0.47721175084295475
20221114,5748,0.5493462399944015
20221115,5026,0.4008283227293387
20221116,3254,0.29977272002593325
20221117,6443,0.4836048360104146
20221118,6039,0.1481956888800082
20221121,6021,0.4893767534261164
20221122,5245,0.5956021070480346
20221123,4963,0.5127666810673216
20221124,6216,0.7325377170806345
20221128,5225,0.5423995340388753
20221129,4941,0.31796652406454085
20221130,3315,0.4079733818121578
20221201,5846,0.23547087399531963
20221202,3578,0.6096838281465613
20221205,4623,0.6781995327705922
20221206,5137,0.09961540599070165
20221207,5592,0.5488886827360028
20221208,5969,0.5488886827360028
20221209,6398,0.4820364248817381
20221213,5963,0.15865834645279073
20221214,3315,0.3594580100865467
20221215,4496,0.5882612792434899
20221216,5541,0.10680680082220097
20221219,5493,0.418119699333025
20221220,7071,0.30616653939952015
20221221,4410,0.2804719093571538
20221222,6735,0.6207291076494299
20221223,7186,0.6157291051874989
20221226,7087,0.39045539982940836
20221227,4995,0.6408907603180926
20221228,41,0.047862324743815084
20221230,4140,0.4592689571950746
20230102,6372,0.2465061829789825
20230105,2986,0.23348494921041568
20230109,5500,0.4365470102882903
20230112,7168,0.42961863011769624
20230113,2925,0.5323781490325927
20230116,6629,0.27524351005320963
20230117,6272,0.6342783237281052
20230118,5295,0.30868187085441917
20230120,6584,0.6092585759577543
20230123,6424,0.618861404735109
20230124,5001,0.23212160185303374
20230125,6223,0.17166432341803672
20230126,6561,0.6329169880955114
20230127,3163,0.36163939522660293
20230130,6154,0.2102912308146124
20230131,3758,0.2293196656943663
20230201,3692,0.4444929707827775
20230202,4199,0.14644178791538529
20230203,4041,0.30401907458253524
20230206,4929,0.39466815711363495
20230207,6790,0.20076456858088138
20230208,5808,0.22323993970194586
20230209,1439,0.2589105954960636
20230210,4115,0.3018299949622672
20230213,5301,0.17361196669547452
20230214,5662,0.47665801258190815
20230215,4825,0.7017959191747333
20230216,5002,0.412259970864524
20230217,5358,0.6677055539644282
20230220,7959,0.3038485919198264
20230221,3480,0.30295001172501107
20230222,3914,0.3120201299047988
20230223,4610,0.1775639486474835
20230224,3306,0.15785914839933746
20230227,3725,0.19862493040121118
20230228,7595,0.3319811974595422
20230301,2824,0.43083001149089434
20230302,4166,0.20076456858088138
20230303,4561,0.1869876017615847
20230306,5307,0.2465534658535667
20230307,6013,0.2514107092761475
20230308,5139,0.556428392296252
20230309,3341,0.4081425429038379
20230313,5841,0.6559681823979253
20230314,5100,0.22466156834169573
20230315,4363,0.7086611576183982
20230316,5903,0.18615192834773786
20230317,4445,0.5938366056266038
20230320,7917,0.5533308060143304
20230321,4912,0.27617178154380423
20230322,5653,0.5772399642286092
20230323,2769,0.20736975121433318
20230324,3766,0.2571915252701096
20230327,7853,0.1453698910222105
20230328,6733,0.4979114003932994
20230331,3762,0.31849268554345417
20230403,5519,0.3879603030953718
20230404,7384,0.5058098136989966
20230405,5920,0.2932549372898495
20230410,6713,0.36888063531207
20230411,5640,0.380570459689783
20230412,4762,0.4866309693520483
20230413,4048,0.4851618228917536
20230414,6230,0.3398589061524557
20230417,6301,0.7411157703140506
20230418,5483,0.5860631835719813
20230419,6197,0.6071501121702401
20230420,3197,0.3689516770969266
20230421,3286,0.47120964512228963
20230428,7659,0.36412400749714474
20230501,9370,0.3048126633011776
20230502,6342,0.5725028662966645
20230503,3621,0.29684497030532875
20230504,6184,0.4593704244818376
20230505,5649,0.5371349236887434
20230508,6557,0.38727517130582223
20230509,4747,0.15344272233545778
20230510,2298,0.1434018808668074
20230511,5535,0.43246626326571336
20230512,6382,0.5091306573800418
20230515,7579,0.41847543688571964
20230516,6722,0.4513243182716162
20230517,5196,0.18120337905119294
20230518,4238,0.3001200876287792
20230519,4522,0.1369872687757015
20230522,4412,0.38235728245714434
20230523,4351,0.23088743072165094
20230524,5448,0.5227770236134529
20230525,5608,0.1773850666666808
20230526,5278,0.1542989388367404
20230529,5939,0.3689516770969266
20230530,5242,0.5303561453586039
20230531,3685,0.4126522131458572
20230601,4449,0.533340840106425
20230602,4005,0.6815633128259492
20230605,4462,0.24736103385686872
20230606,3218,0.31757821712804873
20230607,4125,0.13255927162325898
20230608,6914,0.6932760150665821
20230609,3821,0.2934790757363257
20230612,6586,0.24728999207201208
20230613,5971,0.6175633283024248
20230614,3706,0.6170853894819384
20230615,4165,0.6439801234913908
20230616,2988,0.5864311676828757
20230619,6335,0.3649894603115061
20230620,7240,0.6559681823979253
20230621,4424,0.1815580593470646
20230623,4641,0.27353330903727074
20230626,4118,0.5090283384141714
20230627,4796,0.14461956172857593
20230628,5157,0.32739963375355885
20230629,5174,0.23088743072165094
20230630,5619,0.5665354151051977
20230703,5142,0.24507389366626736
20230704,6183,0.29439938843250274
20230705,4143,0.38139388654543
20230706,3978,0.4463925676112589
20230707,4633,0.3351409856845503
20230710,6688,0.8063044051890788
20230711,5763,0.4917681508867636
20230713,4786,0.24832510523821993
20230714,6335,0.6792345872003098
20230717,4440,0.5043549108375673
20230718,7157,0.6714720901328584
20230720,4313,0.4486425569718298
20230721,6085,0.29920241807465964
20230725,6123,0.4766871165127857
20230726,3814,0.6548237606235172
20230727,4821,0.6200679109796233
20230728,4861,0.26621806097419365
20230731,5229,0.6728141601966774
20230801,7293,0.5488886827360028
20230802,5623,0.6388457906764486
20230803,5172,0.48563007019136256
20230804,3585,0.2690268693022106
20230807,4397,0.5541030146505521
20230808,5868,0.6486869133944096
20230809,6169,0.16984541584292182
20230810,4885,0.1774929068626269
20230811,3676,0.2768967073054417
20230815,4530,0.4140692603393741
20230816,4017,0.23095847250650756
20230817,5036,0.6100947486317675
20230818,3446,0.2637667522935763
20230821,5390,0.2670029860605364
20230822,6603,0.5993580706482348
20230823,7053,0.5165483712502147
20230824,3922,0.38219966308578196
20230825,5998,0.49569268821374224
20230828,5931,0.40135498346841847
20230829,6356,0.16103100697307482
20230830,5191,0.7356284899296968
20230831,5101,0.19908975630026796
20230904,2657,0.3078350375074407
20230905,5768,0.4478802160659561
20230906,4282,0.17791968620017817
20230907,4024,0.15076107850865175
20230908,4500,0.11188010642386
20230913,3717,0.5917840002412381
20230914,3616,0.15175933452728
20230918,5928,0.38129327093777443
20230921,5179,0.22466156834169573
20230926,6337,0.2759326359240905
20230927,5034,0.4955848480177962
20230928,4815,0.6613263012404027
20230929,4811,0.11998765834485706
20231002,6411,0.41878844364181805
20231003,5792,0.5981549123836599
20231004,4899,0.17842016514876613
20231005,4174,0.2807037129155967
20231006,3850,0.27555866069119905
20231009,6655,0.3476135325302248
20231010,5613,0.4971337292634922
20231011,3407,0.33653544869759805
20231013,4251,0.253814529504465
20231017,5256,0.5537532975880995
20231018,5517,0.18048008322715758
20231019,4421,0.16193754596230775
20231020,4376,0.3339301035715186
20231024,5181,0.2955360569902088
20231026,6090,0.2511264834002308
20231027,5555,0.3492728383774342
20231030,7619,0.21350198762896266
20231031,5156,0.3759799680372943
20231101,5056,0.34405565774311186
20231103,4604,0.2857517030899939
20231106,6588,0.6687056014460065
20231108,7739,0.29545394337695574
20231109,5799,0.34674860834427496
20231110,5541,0.5596980177578719
20231113,5894,0.40793890349242995
20231114,9378,0.5451142171414002
20231115,3358,0.16607230118759297
20231121,5560,0.19126567402287667
20231122,3972,0.38476356961804886
20231123,5496,0.2952074556959712
20231124,6470,0.55476820540169
20231127,4787,0.3396820212123186
20231128,4720,0.5706759265065192
20231129,6053,0.37589732579562973
20231130,5224,0.7756622831069904
20231201,2668,0.19985556265906146
20231204,5802,0.32708166376404135
20231205,4490,0.13636428019274835
20231206,4537,0.8223280133890069
20231207,4458,0.5078352240894152
20231208,4565,0.18362954851401886
20231211,5747,0.6910077880258145
20231213,6880,0.6070650617324787
20231214,6244,0.43425478939128953
20231215,5244,0.14593335017237974
20231218,6228,0.5606620597709779
20231219,5051,0.5388050957866336
20231220,5504,0.4187080333867798
20231221,3480,0.10267167849385218
20231222,6121,0.2564311226684114
20231226,5256,0.46045282052262965
20231229,6617,0.3096692312541215
20240102,6038,0.4856668979706971
20240103,3901,0.5762788003035213
20240104,6151,0.6071318451217983
20240105,4915,0.614954664564651
20240108,4097,0.10519971171474973
20240109,6443,0.2465061829789825
20240110,5874,0.1977334279534609
20240111,5479,0.24313144856820934
20240112,3919,0.28192830999908236
20240115,5296,0.3461665884632131
20240117,4930,0.24169805794630358
20240118,5523,0.3898199297422948
20240119,4372,0.3400638083984022
20240122,5736,0.6148011273793551
20240124,3555,0.5147602562800697
20240125,5889,0.1625593744995801
20240126,4842,0.6502505374991375
20240129,6676,0.5479246407228967
20240131,7274,0.48555905777475106
20240201,5701,0.36878700934674424
20240202,4985,0.14175993165244224
20240206,5904,0.23088743072165094
20240208,5161,0.1315055096214232
20240212,5451,0.3819432783062043
20240213,4940,0.4441856614662253
20240214,6419,0.473282220914312
20240215,6998,0.5787863198052281
20240216,5537,0.1316619836312273
20240219,5169,0.5398769779956859
20240220,7456,0.5491474169751872
20240221,6141,0.1513043616744487
20240222,4650,0.45268562453596484
20240223,5733,0.22896068295058994
